payment_id;price;code;payment_channel;name;surname;email;gsm_number;merchant_num;merchant_name;transaction_date;item_name
234;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;13.09.2021 15:58:00;Kingston USB
448;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;13.09.2021 15:53:00;HDMI Cable
302;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;13.09.2021 15:51:00;Kingston USB
300;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;13.09.2021 15:41:00;Kingston USB
226;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;13.09.2021 15:39:00;Kingston USB
763;0.2;TRY;MOBILE;unknown;unknown;kemal.sunal@yahoo.co.uk;5554443322;373946;fund merchant;13.09.2021 15:39:00;Kingston USB
66;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;13.09.2021 14:22:00;Kingston USB
66;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;13.09.2021 13:20:00;Kingston USB
254;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;13.09.2021 13:19:00;Kingston USB
931;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;13.09.2021 13:16:00;HDMI Cable
72;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;13.09.2021 11:27:00;Kingston USB
757;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;13.09.2021 11:23:00;HDMI Cable
427;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;13.09.2021 11:21:00;!!!! Nefis D682 G Pro Lite
729;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;13.09.2021 11:19:00;!!!! Nefis D682 G Pro Lite
505;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;13.09.2021 11:19:00;!!!! Nefis D682 G Pro Lite
617;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;13.09.2021 11:17:00;!!!! Nefis D682 G Pro Lite
555;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;13.09.2021 11:13:00;!!!! Nefis D682 G Pro Lite
116;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;13.09.2021 11:09:00;!!!! Nefis D682 G Pro Lite
151;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;13.09.2021 11:08:00;!!!! Nefis D682 G Pro Lite
249;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;13.09.2021 10:59:00;!!!! Nefis D682 G Pro Lite
502;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;09.09.2021 16:47:00;!!!! Nefis D682 G Pro Lite
256;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;09.09.2021 15:19:00;!!!! Nefis D682 G Pro Lite
897;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;09.09.2021 15:16:00;!!!! Nefis D682 G Pro Lite
256;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;09.09.2021 15:07:00;!!!! Nefis D682 G Pro Lite
416;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;09.09.2021 14:31:00;!!!! Nefis D682 G Pro Lite
155;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;09.09.2021 14:28:00;!!!! Nefis D682 G Pro Lite
905;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;09.09.2021 10:12:00;!!!! Nefis D682 G Pro Lite
273;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;09.09.2021 10:10:00;!!!! Nefis D682 G Pro Lite
597;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;09.09.2021 10:07:00;!!!! Nefis D682 G Pro Lite
190;5;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;08.09.2021 18:35:00;!!!! Nefis D682 G Pro Lite
581;5;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;08.09.2021 18:28:00;!!!! Nefis D682 G Pro Lite
682;5;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;08.09.2021 17:47:00;!!!! Nefis D682 G Pro Lite
999;5;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;08.09.2021 16:45:00;!!!! Nefis D682 G Pro Lite
306;5;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;08.09.2021 16:42:00;!!!! Nefis D682 G Pro Lite
287;5;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;08.09.2021 16:15:00;!!!! Nefis D682 G Pro Lite
810;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;08.09.2021 14:15:00;!!!! Nefis D682 G Pro Lite
643;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;08.09.2021 14:13:00;!!!! Nefis D682 G Pro Lite
103;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;08.09.2021 14:04:00;!!!! Nefis D682 G Pro Lite
968;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;08.09.2021 13:58:00;!!!! Nefis D682 G Pro Lite
780;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;08.09.2021 13:35:00;Alı_veri_     Saat     Takı Saat
421;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;06.09.2021 17:53:00;Alı_veri_     Saat     Takı Saat
78;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;06.09.2021 15:37:00;Üniforma
973;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;06.09.2021 15:37:00;Üniforma
260;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;06.09.2021 15:36:00;Üniforma
899;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;06.09.2021 13:39:00;!!!! Nefis D682 G Pro Lite
116;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;06.09.2021 13:11:00;!!!! Nefis D682 G Pro Lite
588;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;06.09.2021 10:48:00;El kremi El kremi
663;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;06.09.2021 10:46:00;Araç Düzeltme Seti
82;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;03.09.2021 17:03:00;El kremi El kremi
856;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;03.09.2021 16:51:00;El kremi El kremi
822;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;03.09.2021 16:35:00;El kremi El kremi
203;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.09.2021 14:58:00;patlangaç
253;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.09.2021 14:52:00;patlangaç
25;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.09.2021 14:51:00;patlangaç
422;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;03.09.2021 14:50:00;patlangaç
681;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;03.09.2021 14:46:00;patlangaç
999;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;03.09.2021 14:40:00;patlangaç
318;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;03.09.2021 14:39:00;patlangaç
584;1;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;03.09.2021 14:37:00;Fotoğraf Kamera Aksesuarlar Battery G
312;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;03.09.2021 14:37:00;!!!! Nefis D682 G Pro Lite
270;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;03.09.2021 13:39:00;!!!! Nefis D682 G Pro Lite
424;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.09.2021 13:04:00;!!!! Nefis D682 G Pro Lite
722;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.09.2021 12:47:00;!!!! Nefis D682 G Pro Lite
760;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.09.2021 12:16:00;!!!! Nefis D682 G Pro Lite
420;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.09.2021 12:03:00;!!!! Nefis D682 G Pro Lite
361;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.09.2021 11:59:00;!!!! Nefis D682 G Pro Lite
995;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.09.2021 11:16:00;!!!! Nefis D682 G Pro Lite
344;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;03.09.2021 11:11:00;!!!! Nefis D682 G Pro Lite
277;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;03.09.2021 09:59:00;!!!! Nefis D682 G Pro Lite
109;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;02.09.2021 15:43:00;!!!! Nefis D682 G Pro Lite
101;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;02.09.2021 15:39:00;!!!! Nefis D682 G Pro Lite
572;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;02.09.2021 15:07:00;!!!! Nefis D682 G Pro Lite
500;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 22:43:00;!!!! Nefis D682 G Pro Lite
385;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 22:40:00;!!!! Nefis D682 G Pro Lite
86;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 17:58:00;!!!! Nefis D682 G Pro Lite
272;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 17:51:00;!!!! Nefis D682 G Pro Lite
167;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 17:50:00;!!!! Nefis D682 G Pro Lite
27;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 17:45:00;!!!! Nefis D682 G Pro Lite
599;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 17:44:00;!!!! Nefis D682 G Pro Lite
763;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 17:43:00;!!!! Nefis D682 G Pro Lite
921;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 17:37:00;!!!! Nefis D682 G Pro Lite
518;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 17:23:00;!!!! Nefis D682 G Pro Lite
951;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 17:04:00;!!!! Nefis D682 G Pro Lite
584;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 16:44:00;!!!! Nefis D682 G Pro Lite
220;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 15:24:00;!!!! Nefis D682 G Pro Lite
4;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 15:18:00;!!!! Nefis D682 G Pro Lite
914;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 15:16:00;!!!! Nefis D682 G Pro Lite
307;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 15:11:00;Fotoğraf Kamera Aksesuarlar Battery G
535;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;01.09.2021 15:02:00;Fotoğraf Kamera Aksesuarlar Battery G
683;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;01.09.2021 13:40:00;!!!! Nefis D682 G Pro Lite
470;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;01.09.2021 13:39:00;!!!! Nefis D682 G Pro Lite
950;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;31.08.2021 18:14:00;!!!! Nefis D682 G Pro Lite
687;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;31.08.2021 18:06:00;!!!! Nefis D682 G Pro Lite
42;99;TRY;WEB;Yasujiro;Ozursonal;Yasujirozu49@gmail.com;9,05E+11;1;test merchant;31.08.2021 17:56:00;!!!! Nefis D682 G Pro Lite
502;29;TRY;WEB;John;Dimarco;johndimarco@yahoo.com;9,06E+11;1;test merchant;31.08.2021 17:47:00;!!!! Nefis D682 G Pro Lite
721;29;TRY;WEB;John;Dimarco;johndimarco@yahoo.com;9,06E+11;1;test merchant;31.08.2021 17:47:00;!!!! Nefis D682 G Pro Lite
665;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;31.08.2021 17:34:00;!!!! Nefis D682 G Pro Lite
204;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;31.08.2021 17:32:00;!!!! Nefis D682 G Pro Lite
134;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;31.08.2021 17:19:00;Müthiş Pilot Kalem5
361;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;31.08.2021 16:45:00;!!!! Nefis D682 G Pro Lite
814;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;31.08.2021 16:42:00;!!!! Nefis D682 G Pro Lite
957;99;TRY;WEB;John;Dimarco;johndimarco@yahoo.com;9,06E+11;1;test merchant;31.08.2021 16:41:00;!!!! Nefis D682 G Pro Lite
397;99;TRY;WEB;John;Dimarco;johndimarco@yahoo.com;9,06E+11;1;test merchant;31.08.2021 16:40:00;!!!! Nefis D682 G Pro Lite
302;99;TRY;WEB;John;Dimarco;johndimarco@yahoo.com;9,06E+11;1;test merchant;31.08.2021 16:37:00;USB Cable
189;99;TRY;WEB;John;Dimarco;johndimarco@yahoo.com;9,06E+11;1;test merchant;31.08.2021 16:35:00;HDMI Cable
828;29;TRY;WEB;Ingmar;Bergman;ingmar.bergman@hurriyet.com.tr;9,05E+11;1;test merchant;31.08.2021 16:02:00;USB Cable
959;29;TRY;WEB;Ingmar;Bergman;ingmar.bergman@hurriyet.com.tr;9,05E+11;1;test merchant;31.08.2021 16:02:00;HDMI Cable
357;29;TRY;WEB;Ingmar;Bergman;ingmar.bergman@hurriyet.com.tr;9,05E+11;1;test merchant;31.08.2021 16:01:00;!!!! Nefis D682 G Pro Lite
362;99;TRY;WEB;Ingmar;Bergman;ingmar.bergman@hurriyet.com.tr;9,05E+11;1;test merchant;31.08.2021 15:53:00;!!!! Nefis D682 G Pro Lite
271;29;TRY;WEB;Ingmar;Bergman;ingmar.bergman@hurriyet.com.tr;9,05E+11;1;test merchant;31.08.2021 15:52:00;!!!! Nefis D682 G Pro Lite
263;99;TRY;WEB;Ingmar;Bergman;ingmar.bergman@hurriyet.com.tr;9,05E+11;1;test merchant;31.08.2021 15:50:00;!!!! Nefis D682 G Pro Lite
175;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;31.08.2021 14:33:00;!!!! Nefis D682 G Pro Lite
523;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;31.08.2021 14:28:00;USB Cable
301;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;31.08.2021 14:25:00;HDMI Cable
802;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;31.08.2021 14:15:00;USB Cable
502;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;31.08.2021 12:32:00;HDMI Cable
434;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;31.08.2021 11:57:00;!!!! Nefis D682 G Pro Lite
986;14;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;27.08.2021 14:42:00;!!!! Nefis D682 G Pro Lite
820;1.03;TRY;MOBILE_IOS;asd asda;asd;asdas@asdasd.co;213213213;960957;test.com;27.08.2021 14:41:00;!!!! Nefis D682 G Pro Lite
140;13;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;27.08.2021 14:40:00;!!!! Nefis D682 G Pro Lite
612;12;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;27.08.2021 14:39:00;!!!! Nefis D682 G Pro Lite
120;11;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;27.08.2021 14:38:00;!!!! Nefis D682 G Pro Lite
415;10;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;27.08.2021 14:38:00;!!!! Nefis D682 G Pro Lite
417;9;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;27.08.2021 14:37:00;!!!! Nefis D682 G Pro Lite
71;8;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;27.08.2021 14:36:00;!!!! Nefis D682 G Pro Lite
901;7;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;27.08.2021 14:31:00;!!!! Nefis D682 G Pro Lite
787;6;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;27.08.2021 14:30:00;!!!! Nefis D682 G Pro Lite
216;5;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;27.08.2021 14:29:00;!!!! Nefis D682 G Pro Lite
66;5;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;27.08.2021 14:29:00;!!!! Nefis D682 G Pro Lite
134;99;TRY;WEB;John;Dimarco;johndimarco@yahoo.com;9,06E+11;1;test merchant;27.08.2021 13:58:00;!!!! Nefis D682 G Pro Lite
489;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;27.08.2021 09:24:00;!!!! Nefis D682 G Pro Lite
666;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;26.08.2021 17:58:00;!!!! Nefis D682 G Pro Lite
189;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;26.08.2021 17:02:00;!!!! Nefis D682 G Pro Lite
630;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 16:12:00;!!!! Nefis D682 G Pro Lite
673;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 16:12:00;!!!! Nefis D682 G Pro Lite
351;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 16:12:00;!!!! Nefis D682 G Pro Lite
600;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 16:12:00;!!!! Nefis D682 G Pro Lite
374;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 16:11:00;!!!! Nefis D682 G Pro Lite
368;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 16:11:00;!!!! Nefis D682 G Pro Lite
816;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 16:11:00;!!!! Nefis D682 G Pro Lite
378;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 16:11:00;!!!! Nefis D682 G Pro Lite
561;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 16:11:00;!!!! Nefis D682 G Pro Lite
734;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 16:11:00;!!!! Nefis D682 G Pro Lite
800;12;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;26.08.2021 15:34:00;!!!! Nefis D682 G Pro Lite
637;12;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;374042;commons.com;26.08.2021 15:31:00;!!!! Nefis D682 G Pro Lite
589;12;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;26.08.2021 15:30:00;!!!! Nefis D682 G Pro Lite
21;5;TRY;WEB;John;Doe;tryharder@gmail.com;9,05E+11;1;test merchant;26.08.2021 15:27:00;!!!! Nefis D682 G Pro Lite
914;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 15:03:00;!!!! Nefis D682 G Pro Lite
895;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 15:02:00;!!!! Nefis D682 G Pro Lite
532;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 15:02:00;!!!! Nefis D682 G Pro Lite
45;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 15:02:00;!!!! Nefis D682 G Pro Lite
132;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 15:02:00;!!!! Nefis D682 G Pro Lite
967;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 15:02:00;!!!! Nefis D682 G Pro Lite
329;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 15:02:00;!!!! Nefis D682 G Pro Lite
188;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 15:02:00;!!!! Nefis D682 G Pro Lite
780;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 15:02:00;!!!! Nefis D682 G Pro Lite
797;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 15:02:00;!!!! Nefis D682 G Pro Lite
716;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:36:00;!!!! Nefis D682 G Pro Lite
166;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:36:00;USB Cable 
915;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:36:00;HDMI Cable
918;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:36:00;TV Cable
541;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:35:00;!!!! Nefis D682 G Pro Lite
288;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:35:00;!!!! Nefis D682 G Pro Lite
430;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:35:00;!!!! Nefis D682 G Pro Lite
672;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:35:00;TOM FORD BLACK ORCH_D %100 TESTER 100 ML ERKEK PARFÜM
511;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:35:00;TOM FORD BLACK ORCH_D %100 TESTER 100 ML ERKEK PARFÜM
963;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:35:00;!!!! Nefis D682 G Pro Lite
201;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:34:00;!!!! Nefis D682 G Pro Lite
471;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:34:00;!!!! Nefis D682 G Pro Lite
95;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:34:00;!!!! Nefis D682 G Pro Lite
293;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:34:00;!!!! Nefis D682 G Pro Lite
224;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:34:00;!!!! Nefis D682 G Pro Lite
835;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:34:00;!!!! Nefis D682 G Pro Lite
210;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:34:00;!!!! Nefis D682 G Pro Lite
769;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:34:00;!!!! Nefis D682 G Pro Lite
54;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:34:00;!!!! Nefis D682 G Pro Lite
526;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:34:00;!!!! Nefis D682 G Pro Lite
497;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 14:33:00;!!!! Nefis D682 G Pro Lite
1;10;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;26.08.2021 14:03:00;!!!! Nefis D682 G Pro Lite
895;10;TRY;WEB;John;Doe;email@email.com;9,05E+11;374042;commons.com;26.08.2021 13:54:00;!!!! Nefis D682 G Pro Lite
69;10;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 13:42:00;!!!! Nefis D682 G Pro Lite
867;10;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 13:39:00;!!!! Nefis D682 G Pro Lite
747;7;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;26.08.2021 13:07:00;!!!! Nefis D682 G Pro Lite
69;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;25.08.2021 21:24:00;!!!! Nefis D682 G Pro Lite
294;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;25.08.2021 21:17:00;!!!! Nefis D682 G Pro Lite
819;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;25.08.2021 21:16:00;!!!! Nefis D682 G Pro Lite
638;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;25.08.2021 21:12:00;!!!! Nefis D682 G Pro Lite
756;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 16:11:00;!!!! Nefis D682 G Pro Lite
352;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 16:09:00;!!!! Nefis D682 G Pro Lite
66;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 16:05:00;!!!! Nefis D682 G Pro Lite
663;1;TRY;WEB;Test Name;Test Surname;menitrust@yahoo.com;5555555555;1;test merchant;24.08.2021 14:07:00;!!!! Nefis D682 G Pro Lite
963;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 13:36:00;!!!! Nefis D682 G Pro Lite
517;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 13:33:00;!!!! Nefis D682 G Pro Lite
698;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 13:31:00;!!!! Nefis D682 G Pro Lite
941;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 13:29:00;!!!! Nefis D682 G Pro Lite
812;1;TRY;WEB;John;Doe;email@email.com;9,05E+11;1;test merchant;24.08.2021 13:27:00;!!!! Nefis D682 G Pro Lite
